id,choiceNum,candNum,college,exp,job,gender,ethnicity,filtered,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education,college_binary,job_binary
R_1FqDg059k586yDK,4,2,George Washington University,6.0,Consultant,Female,White,False,2,1,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1FqDg059k586yDK,5,1,Stanford University,6.0,Software Engineer,Male,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1FqDg059k586yDK,5,2,Virginia Tech,6.0,Sales Representative,Female,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1FsSixRi0I6B4C1,1,1,George Washington University,6.0,Consultant,Male,White,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_1FsSixRi0I6B4C1,1,2,Boston University,7.0,Consultant,Female,POC,False,1,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_1FsSixRi0I6B4C1,2,1,University of San Diego,5.0,Sales Representative,Female,White,True,2,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_1FsSixRi0I6B4C1,2,2,George Washington University,6.0,Data Analyst,Male,POC,False,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_1FsSixRi0I6B4C1,3,1,Stanford University,6.0,Consultant,Female,POC,True,1,1,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_1FsSixRi0I6B4C1,3,2,Stanford University,7.0,Software Engineer,Male,POC,False,1,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_1FsSixRi0I6B4C1,4,1,"University of California, Berkeley",5.0,Data Analyst,Female,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_1FsSixRi0I6B4C1,4,2,Stanford University,6.0,Software Engineer,Female,POC,True,2,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_1FsSixRi0I6B4C1,5,1,"University of California, Berkeley",6.0,Software Engineer,Male,POC,False,1,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_1FsSixRi0I6B4C1,5,2,"University of California, Berkeley",7.0,Sales Representative,Male,White,True,1,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_1GvP6Ki8RFm9aeo,1,1,University of San Diego,7.0,Data Analyst,Male,POC,True,1,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1GvP6Ki8RFm9aeo,1,2,Stanford University,7.0,Data Analyst,Female,White,True,1,0,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_1GvP6Ki8RFm9aeo,2,1,University of San Diego,7.0,Software Engineer,Female,POC,False,2,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1GvP6Ki8RFm9aeo,2,2,"University of California, Berkeley",6.0,Sales Representative,Male,POC,False,2,1,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_1GvP6Ki8RFm9aeo,3,1,Boston University,6.0,Sales Representative,Female,White,False,1,1,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_1GvP6Ki8RFm9aeo,3,2,Virginia Tech,7.0,Consultant,Female,POC,True,1,0,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_1GvP6Ki8RFm9aeo,4,1,University of San Diego,7.0,Software Engineer,Male,White,True,2,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1GvP6Ki8RFm9aeo,4,2,"University of California, Berkeley",6.0,Data Analyst,Male,White,True,2,1,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_1GvP6Ki8RFm9aeo,5,1,Stanford University,6.0,Consultant,Female,POC,True,1,1,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_1GvP6Ki8RFm9aeo,5,2,"University of California, Berkeley",7.0,Data Analyst,Female,White,True,1,0,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_1H5JCUrexAFRazD,1,1,George Washington University,6.0,Consultant,Male,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1H5JCUrexAFRazD,1,2,George Washington University,5.0,Software Engineer,Female,White,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1H5JCUrexAFRazD,2,1,Boston University,7.0,Software Engineer,Male,White,False,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1H5JCUrexAFRazD,2,2,Boston University,7.0,Sales Representative,Male,White,True,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1H5JCUrexAFRazD,3,1,George Washington University,5.0,Sales Representative,Female,POC,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1H5JCUrexAFRazD,3,2,Stanford University,7.0,Software Engineer,Female,POC,False,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1H5JCUrexAFRazD,4,1,George Washington University,7.0,Software Engineer,Female,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1H5JCUrexAFRazD,4,2,George Washington University,6.0,Data Analyst,Male,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1H5JCUrexAFRazD,5,1,Boston University,5.0,Sales Representative,Female,POC,True,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1H5JCUrexAFRazD,5,2,University of San Diego,5.0,Sales Representative,Male,POC,True,1,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1Hczrf1Ff8jO6D7,1,1,George Washington University,6.0,Software Engineer,Female,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1Hczrf1Ff8jO6D7,1,2,Stanford University,6.0,Data Analyst,Female,White,False,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1Hczrf1Ff8jO6D7,2,1,"University of California, Berkeley",5.0,Data Analyst,Female,POC,True,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1Hczrf1Ff8jO6D7,2,2,Stanford University,7.0,Software Engineer,Female,White,False,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1Hczrf1Ff8jO6D7,3,1,Virginia Tech,6.0,Consultant,Male,White,False,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1Hczrf1Ff8jO6D7,3,2,Virginia Tech,7.0,Sales Representative,Female,White,False,1,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1Hczrf1Ff8jO6D7,4,1,Virginia Tech,5.0,Data Analyst,Female,POC,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1Hczrf1Ff8jO6D7,4,2,Boston University,6.0,Consultant,Female,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1Hczrf1Ff8jO6D7,5,1,Boston University,5.0,Sales Representative,Male,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1Hczrf1Ff8jO6D7,5,2,Stanford University,5.0,Data Analyst,Male,White,False,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1Hdd8hUst2tZXhb,1,1,George Washington University,6.0,Data Analyst,Female,POC,False,2,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1Hdd8hUst2tZXhb,1,2,University of San Diego,7.0,Data Analyst,Male,White,False,2,1,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1Hdd8hUst2tZXhb,2,1,Stanford University,5.0,Software Engineer,Male,POC,False,2,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Hdd8hUst2tZXhb,2,2,"University of California, Berkeley",5.0,Sales Representative,Male,White,True,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1Hdd8hUst2tZXhb,3,1,Stanford University,6.0,Consultant,Female,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1Hdd8hUst2tZXhb,3,2,University of San Diego,6.0,Consultant,Male,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1Hdd8hUst2tZXhb,4,1,"University of California, Berkeley",5.0,Software Engineer,Female,POC,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Hdd8hUst2tZXhb,4,2,Boston University,6.0,Software Engineer,Female,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Hdd8hUst2tZXhb,5,1,"University of California, Berkeley",5.0,Data Analyst,Male,POC,True,2,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Hdd8hUst2tZXhb,5,2,"University of California, Berkeley",6.0,Software Engineer,Female,White,True,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Hdw1qY1sfK44Oe,1,1,"University of California, Berkeley",7.0,Consultant,Female,POC,True,1,1,White,Male,35-44 years old,High School Graduate,1-50,front-facing
R_1Hdw1qY1sfK44Oe,1,2,Boston University,6.0,Consultant,Female,White,False,1,0,White,Male,35-44 years old,High School Graduate,1-50,front-facing
R_1Hdw1qY1sfK44Oe,2,1,Boston University,5.0,Data Analyst,Female,White,True,1,1,White,Male,35-44 years old,High School Graduate,1-50,back-facing
R_1Hdw1qY1sfK44Oe,2,2,Virginia Tech,5.0,Data Analyst,Male,POC,False,1,0,White,Male,35-44 years old,High School Graduate,50-100,back-facing
R_1Hdw1qY1sfK44Oe,3,1,Virginia Tech,6.0,Sales Representative,Male,White,True,1,1,White,Male,35-44 years old,High School Graduate,50-100,front-facing
R_1Hdw1qY1sfK44Oe,3,2,Boston University,6.0,Software Engineer,Female,POC,False,1,0,White,Male,35-44 years old,High School Graduate,1-50,back-facing
R_1Hdw1qY1sfK44Oe,4,1,"University of California, Berkeley",6.0,Sales Representative,Female,POC,False,1,1,White,Male,35-44 years old,High School Graduate,1-50,front-facing
R_1Hdw1qY1sfK44Oe,4,2,Virginia Tech,6.0,Data Analyst,Female,White,True,1,0,White,Male,35-44 years old,High School Graduate,50-100,back-facing
R_1Hdw1qY1sfK44Oe,5,1,"University of California, Berkeley",7.0,Data Analyst,Male,White,True,1,1,White,Male,35-44 years old,High School Graduate,1-50,back-facing
R_1Hdw1qY1sfK44Oe,5,2,Virginia Tech,5.0,Data Analyst,Female,White,True,1,0,White,Male,35-44 years old,High School Graduate,50-100,back-facing
R_1HjiNZyJy7w62Nv,1,1,Stanford University,7.0,Sales Representative,Female,POC,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HjiNZyJy7w62Nv,1,2,George Washington University,5.0,Consultant,Female,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1HjiNZyJy7w62Nv,2,1,Boston University,6.0,Consultant,Female,POC,False,2,0,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HjiNZyJy7w62Nv,2,2,Virginia Tech,7.0,Software Engineer,Male,White,False,2,1,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1HjiNZyJy7w62Nv,3,1,Boston University,6.0,Data Analyst,Male,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1HjiNZyJy7w62Nv,3,2,Boston University,7.0,Sales Representative,Male,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HjiNZyJy7w62Nv,4,1,George Washington University,5.0,Consultant,Male,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1HjiNZyJy7w62Nv,4,2,University of San Diego,6.0,Sales Representative,Female,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1HjiNZyJy7w62Nv,5,1,George Washington University,6.0,Data Analyst,Female,POC,True,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1HjiNZyJy7w62Nv,5,2,Virginia Tech,6.0,Sales Representative,Male,White,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1HnphBZSifRrM7V,1,1,University of San Diego,6.0,Data Analyst,Male,White,False,2,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1HnphBZSifRrM7V,1,2,Stanford University,6.0,Consultant,Female,POC,True,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HnphBZSifRrM7V,2,1,Virginia Tech,5.0,Data Analyst,Female,POC,True,2,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1HnphBZSifRrM7V,2,2,Stanford University,5.0,Software Engineer,Female,White,True,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1HnphBZSifRrM7V,3,1,"University of California, Berkeley",5.0,Consultant,Female,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HnphBZSifRrM7V,3,2,Stanford University,6.0,Data Analyst,Female,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1HnphBZSifRrM7V,4,1,"University of California, Berkeley",5.0,Sales Representative,Female,POC,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HnphBZSifRrM7V,4,2,University of San Diego,6.0,Sales Representative,Male,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1HnphBZSifRrM7V,5,1,Stanford University,5.0,Sales Representative,Male,POC,False,2,0,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1HnphBZSifRrM7V,5,2,Boston University,5.0,Data Analyst,Male,White,False,2,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1IAyUf5mTUpYMdY,1,1,Virginia Tech,6.0,Data Analyst,Male,POC,True,1,1,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,1,2,George Washington University,6.0,Data Analyst,Male,POC,False,1,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,2,1,University of San Diego,7.0,Software Engineer,Male,White,True,2,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,2,2,Virginia Tech,5.0,Software Engineer,Female,POC,True,2,1,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,3,1,Stanford University,6.0,Consultant,Male,White,True,1,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_1IAyUf5mTUpYMdY,3,2,Virginia Tech,6.0,Data Analyst,Male,White,False,1,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,4,1,George Washington University,6.0,Data Analyst,Female,White,False,2,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,4,2,"University of California, Berkeley",7.0,Consultant,Female,White,False,2,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_1IAyUf5mTUpYMdY,5,1,Virginia Tech,7.0,Data Analyst,Female,White,True,2,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_1IAyUf5mTUpYMdY,5,2,"University of California, Berkeley",7.0,Sales Representative,Female,POC,False,2,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_1IFA2cmMUS9eueJ,1,1,"University of California, Berkeley",6.0,Consultant,Female,White,False,1,1,White,Male,55-64 years old,Bachelors Degree,1-50,front-facing
R_1IFA2cmMUS9eueJ,1,2,Virginia Tech,7.0,Sales Representative,Female,POC,True,1,0,White,Male,55-64 years old,Bachelors Degree,50-100,front-facing
R_1IFA2cmMUS9eueJ,2,1,"University of California, Berkeley",5.0,Software Engineer,Female,POC,False,1,1,White,Male,55-64 years old,Bachelors Degree,1-50,back-facing
R_1IFA2cmMUS9eueJ,2,2,George Washington University,5.0,Software Engineer,Male,POC,False,1,0,White,Male,55-64 years old,Bachelors Degree,50-100,back-facing
R_1IFA2cmMUS9eueJ,3,1,"University of California, Berkeley",7.0,Consultant,Female,POC,False,2,0,White,Male,55-64 years old,Bachelors Degree,1-50,front-facing
R_1IFA2cmMUS9eueJ,3,2,Stanford University,5.0,Data Analyst,Male,White,True,2,1,White,Male,55-64 years old,Bachelors Degree,1-50,back-facing
R_1IFA2cmMUS9eueJ,4,1,University of San Diego,6.0,Software Engineer,Female,White,True,1,1,White,Male,55-64 years old,Bachelors Degree,50-100,back-facing
R_1IFA2cmMUS9eueJ,4,2,Stanford University,6.0,Consultant,Female,White,True,1,0,White,Male,55-64 years old,Bachelors Degree,1-50,front-facing
R_1IFA2cmMUS9eueJ,5,1,University of San Diego,5.0,Software Engineer,Female,POC,False,1,1,White,Male,55-64 years old,Bachelors Degree,50-100,back-facing
R_1IFA2cmMUS9eueJ,5,2,University of San Diego,7.0,Consultant,Male,POC,False,1,0,White,Male,55-64 years old,Bachelors Degree,50-100,front-facing
R_1ILQ0P1Qtoo1Ont,1,1,George Washington University,5.0,Data Analyst,Male,POC,False,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1ILQ0P1Qtoo1Ont,1,2,George Washington University,5.0,Sales Representative,Female,POC,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ILQ0P1Qtoo1Ont,2,1,"University of California, Berkeley",5.0,Consultant,Female,POC,False,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1ILQ0P1Qtoo1Ont,2,2,Virginia Tech,7.0,Software Engineer,Female,POC,True,1,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1ILQ0P1Qtoo1Ont,3,1,"University of California, Berkeley",5.0,Consultant,Male,POC,False,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1ILQ0P1Qtoo1Ont,3,2,University of San Diego,5.0,Sales Representative,Female,POC,True,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ILQ0P1Qtoo1Ont,4,1,"University of California, Berkeley",7.0,Sales Representative,Male,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1ILQ0P1Qtoo1Ont,4,2,George Washington University,7.0,Consultant,Female,POC,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ILQ0P1Qtoo1Ont,5,1,Boston University,7.0,Sales Representative,Male,POC,True,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1ILQ0P1Qtoo1Ont,5,2,University of San Diego,7.0,Data Analyst,Male,White,True,1,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1IMp1Qrf4RZQWX6,1,1,George Washington University,6.0,Consultant,Male,White,False,1,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1IMp1Qrf4RZQWX6,1,2,Virginia Tech,5.0,Software Engineer,Male,White,True,1,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1IMp1Qrf4RZQWX6,2,1,"University of California, Berkeley",5.0,Sales Representative,Female,POC,False,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1IMp1Qrf4RZQWX6,2,2,Boston University,5.0,Data Analyst,Female,POC,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_1IMp1Qrf4RZQWX6,3,1,George Washington University,7.0,Software Engineer,Male,POC,False,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1IMp1Qrf4RZQWX6,3,2,George Washington University,7.0,Consultant,Male,POC,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1IMp1Qrf4RZQWX6,4,1,University of San Diego,5.0,Data Analyst,Female,POC,True,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1IMp1Qrf4RZQWX6,4,2,Stanford University,5.0,Consultant,Male,White,True,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1IMp1Qrf4RZQWX6,5,1,Virginia Tech,5.0,Sales Representative,Female,White,False,2,0,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1IMp1Qrf4RZQWX6,5,2,Virginia Tech,5.0,Consultant,Female,White,False,2,1,Black or African American,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1Isb6KEMAl04tbz,1,1,Stanford University,5.0,Data Analyst,Male,POC,True,2,0,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Isb6KEMAl04tbz,1,2,Boston University,5.0,Sales Representative,Male,White,True,2,1,White,Female,35-44 years old,Bachelors Degree,1-50,front-facing
R_1Isb6KEMAl04tbz,2,1,"University of California, Berkeley",5.0,Software Engineer,Male,White,False,2,0,White,Female,35-44 years old,Bachelors Degree,1-50,back-facing
R_1Isb6KEMAl04tbz,2,2,University of San Diego,6.0,Data Analyst,Male,POC,False,2,1,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
R_1Isb6KEMAl04tbz,3,1,George Washington University,7.0,Data Analyst,Female,POC,True,1,1,White,Female,35-44 years old,Bachelors Degree,50-100,back-facing
