,id,choiceNum,candNum,college,exp,job,photo,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education
115,R_1g0gGVkZ3NY0CZX,2,2,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,1,White,Female,25-34 years old,Masters Degree
116,R_1g0gGVkZ3NY0CZX,3,1,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,0,White,Female,25-34 years old,Masters Degree
117,R_1g0gGVkZ3NY0CZX,3,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,White,Female,25-34 years old,Masters Degree
118,R_1g0gGVkZ3NY0CZX,4,1,Virginia Tech,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,0,White,Female,25-34 years old,Masters Degree
119,R_1g0gGVkZ3NY0CZX,4,2,University of San Diego,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,2,1,White,Female,25-34 years old,Masters Degree
120,R_1g0gGVkZ3NY0CZX,5,1,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,0,White,Female,25-34 years old,Masters Degree
121,R_1g0gGVkZ3NY0CZX,5,2,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,1,White,Female,25-34 years old,Masters Degree
122,R_1ghBlsqdQSWbGPs,1,1,,,,,1,1,White,Male,45-54 years old,Masters Degree
123,R_1ghBlsqdQSWbGPs,1,2,,,,,1,0,White,Male,45-54 years old,Masters Degree
124,R_1ghBlsqdQSWbGPs,2,1,,,,,2,0,White,Male,45-54 years old,Masters Degree
125,R_1ghBlsqdQSWbGPs,2,2,,,,,2,1,White,Male,45-54 years old,Masters Degree
126,R_1ghBlsqdQSWbGPs,3,1,,,,,1,1,White,Male,45-54 years old,Masters Degree
127,R_1ghBlsqdQSWbGPs,3,2,,,,,1,0,White,Male,45-54 years old,Masters Degree
128,R_1GvP6Ki8RFm9aeo,1,1,University of San Diego,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,1,White,Male,45-54 years old,Masters Degree
129,R_1GvP6Ki8RFm9aeo,1,2,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,0,White,Male,45-54 years old,Masters Degree
130,R_1GvP6Ki8RFm9aeo,2,1,University of San Diego,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,0,White,Male,45-54 years old,Masters Degree
131,R_1GvP6Ki8RFm9aeo,2,2,"University of California, Berkeley",6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Male,45-54 years old,Masters Degree
132,R_1GvP6Ki8RFm9aeo,4,1,University of San Diego,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,0,White,Male,45-54 years old,Masters Degree
133,R_1GvP6Ki8RFm9aeo,4,2,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,1,White,Male,45-54 years old,Masters Degree
134,R_1gzoIIctCRaekiZ,2,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,1,White,Male,18-24 years old,Bachelors Degree
135,R_1gzoIIctCRaekiZ,2,2,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Male,18-24 years old,Bachelors Degree
136,R_1H5JCUrexAFRazD,1,1,George Washington University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,0,White,Female,25-34 years old,Bachelors Degree
137,R_1H5JCUrexAFRazD,1,2,George Washington University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,1,White,Female,25-34 years old,Bachelors Degree
138,R_1H5JCUrexAFRazD,2,1,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,1,1,White,Female,25-34 years old,Bachelors Degree
139,R_1H5JCUrexAFRazD,2,2,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,0,White,Female,25-34 years old,Bachelors Degree
140,R_1H5JCUrexAFRazD,3,1,George Washington University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,0,White,Female,25-34 years old,Bachelors Degree
141,R_1H5JCUrexAFRazD,3,2,Stanford University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,1,White,Female,25-34 years old,Bachelors Degree
142,R_1H5JCUrexAFRazD,4,1,George Washington University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,0,White,Female,25-34 years old,Bachelors Degree
143,R_1H5JCUrexAFRazD,4,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Female,25-34 years old,Bachelors Degree
144,R_1H5JCUrexAFRazD,5,1,Boston University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Female,25-34 years old,Bachelors Degree
145,R_1H5JCUrexAFRazD,5,2,University of San Diego,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Female,25-34 years old,Bachelors Degree
146,R_1Hczrf1Ff8jO6D7,1,1,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,0,White,Female,25-34 years old,Bachelors Degree
147,R_1Hczrf1Ff8jO6D7,1,2,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,1,White,Female,25-34 years old,Bachelors Degree
148,R_1Hczrf1Ff8jO6D7,2,1,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Female,25-34 years old,Bachelors Degree
149,R_1Hczrf1Ff8jO6D7,2,2,Stanford University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,1,0,White,Female,25-34 years old,Bachelors Degree
150,R_1Hdd8hUst2tZXhb,2,1,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,0,White,Male,35-44 years old,Bachelors Degree
151,R_1Hdd8hUst2tZXhb,2,2,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,1,White,Male,35-44 years old,Bachelors Degree
152,R_1Hdw1qY1sfK44Oe,1,1,"University of California, Berkeley",7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,1,White,Male,35-44 years old,High School Graduate
153,R_1Hdw1qY1sfK44Oe,1,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,White,Male,35-44 years old,High School Graduate
154,R_1Hdw1qY1sfK44Oe,2,1,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,1,White,Male,35-44 years old,High School Graduate
155,R_1Hdw1qY1sfK44Oe,2,2,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,White,Male,35-44 years old,High School Graduate
156,R_1Hdw1qY1sfK44Oe,3,1,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Male,35-44 years old,High School Graduate
157,R_1Hdw1qY1sfK44Oe,3,2,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,1,0,White,Male,35-44 years old,High School Graduate
158,R_1hFREbXaCWjzFwo,1,1,University of San Diego,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Female,25-34 years old,Bachelors Degree
159,R_1hFREbXaCWjzFwo,1,2,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,0,White,Female,25-34 years old,Bachelors Degree
160,R_1hFREbXaCWjzFwo,2,1,University of San Diego,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Female,25-34 years old,Bachelors Degree
161,R_1hFREbXaCWjzFwo,2,2,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,1,0,White,Female,25-34 years old,Bachelors Degree
162,R_1hFREbXaCWjzFwo,3,1,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,0,White,Female,25-34 years old,Bachelors Degree
163,R_1hFREbXaCWjzFwo,3,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,White,Female,25-34 years old,Bachelors Degree
164,R_1hFREbXaCWjzFwo,4,1,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,1,White,Female,25-34 years old,Bachelors Degree
165,R_1hFREbXaCWjzFwo,4,2,"University of California, Berkeley",6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Female,25-34 years old,Bachelors Degree
166,R_1hFREbXaCWjzFwo,5,1,Virginia Tech,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,1,White,Female,25-34 years old,Bachelors Degree
167,R_1hFREbXaCWjzFwo,5,2,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,White,Female,25-34 years old,Bachelors Degree
168,R_1HjiNZyJy7w62Nv,1,1,Stanford University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,1,White,Male,35-44 years old,Bachelors Degree
169,R_1HjiNZyJy7w62Nv,1,2,George Washington University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Male,35-44 years old,Bachelors Degree
170,R_1HjiNZyJy7w62Nv,2,1,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,0,White,Male,35-44 years old,Bachelors Degree
171,R_1HjiNZyJy7w62Nv,2,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,1,White,Male,35-44 years old,Bachelors Degree
172,R_1HjiNZyJy7w62Nv,3,1,Boston University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,1,White,Male,35-44 years old,Bachelors Degree
173,R_1HjiNZyJy7w62Nv,3,2,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,0,White,Male,35-44 years old,Bachelors Degree
174,R_1HjiNZyJy7w62Nv,4,1,George Washington University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,White,Male,35-44 years old,Bachelors Degree
175,R_1HjiNZyJy7w62Nv,4,2,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,0,White,Male,35-44 years old,Bachelors Degree
176,R_1HjiNZyJy7w62Nv,5,1,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Male,35-44 years old,Bachelors Degree
177,R_1HjiNZyJy7w62Nv,5,2,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,0,White,Male,35-44 years old,Bachelors Degree
178,R_1hLUfl7ekI2dJ7d,3,1,George Washington University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,0,White,Female,45-54 years old,Bachelors Degree
179,R_1hLUfl7ekI2dJ7d,3,2,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,1,White,Female,45-54 years old,Bachelors Degree
180,R_1HnphBZSifRrM7V,2,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Male,35-44 years old,Bachelors Degree
181,R_1HnphBZSifRrM7V,2,2,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,White,Male,35-44 years old,Bachelors Degree
182,R_1i9V0QagQoKVPAn,1,1,George Washington University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,1,Black or African American,Female,35-44 years old,Masters Degree
183,R_1i9V0QagQoKVPAn,1,2,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,1,0,Black or African American,Female,35-44 years old,Masters Degree
184,R_1i9V0QagQoKVPAn,2,1,Virginia Tech,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,0,Black or African American,Female,35-44 years old,Masters Degree
185,R_1i9V0QagQoKVPAn,2,2,University of San Diego,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,1,Black or African American,Female,35-44 years old,Masters Degree
186,R_1i9V0QagQoKVPAn,3,1,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,1,Black or African American,Female,35-44 years old,Masters Degree
187,R_1i9V0QagQoKVPAn,3,2,University of San Diego,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,0,Black or African American,Female,35-44 years old,Masters Degree
188,R_1i9V0QagQoKVPAn,4,1,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,1,Black or African American,Female,35-44 years old,Masters Degree
189,R_1i9V0QagQoKVPAn,4,2,University of San Diego,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,Black or African American,Female,35-44 years old,Masters Degree
190,R_1i9V0QagQoKVPAn,5,1,University of San Diego,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,0,Black or African American,Female,35-44 years old,Masters Degree
191,R_1i9V0QagQoKVPAn,5,2,University of San Diego,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,1,Black or African American,Female,35-44 years old,Masters Degree
192,R_1IAyUf5mTUpYMdY,2,1,University of San Diego,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,0,White,Male,25-34 years old,Masters Degree
193,R_1IAyUf5mTUpYMdY,2,2,Virginia Tech,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,1,White,Male,25-34 years old,Masters Degree
194,R_1IAyUf5mTUpYMdY,4,1,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,0,White,Male,25-34 years old,Masters Degree
195,R_1IAyUf5mTUpYMdY,4,2,"University of California, Berkeley",7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,1,White,Male,25-34 years old,Masters Degree
196,R_1IFA2cmMUS9eueJ,3,1,"University of California, Berkeley",7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,0,White,Male,55-64 years old,Bachelors Degree
197,R_1IFA2cmMUS9eueJ,3,2,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Male,55-64 years old,Bachelors Degree
198,R_1IFA2cmMUS9eueJ,4,1,University of San Diego,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,1,White,Male,55-64 years old,Bachelors Degree
199,R_1IFA2cmMUS9eueJ,4,2,Stanford University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,0,White,Male,55-64 years old,Bachelors Degree
200,R_1igprOMaGPBluhQ,3,1,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Male,25-34 years old,Bachelors Degree
201,R_1igprOMaGPBluhQ,3,2,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,1,White,Male,25-34 years old,Bachelors Degree
202,R_1ILQ0P1Qtoo1Ont,2,1,"University of California, Berkeley",5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,1,1,White,Female,25-34 years old,Bachelors Degree
203,R_1ILQ0P1Qtoo1Ont,2,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,0,White,Female,25-34 years old,Bachelors Degree
204,R_1ILQ0P1Qtoo1Ont,4,1,"University of California, Berkeley",7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Female,25-34 years old,Bachelors Degree
205,R_1ILQ0P1Qtoo1Ont,4,2,George Washington University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,1,White,Female,25-34 years old,Bachelors Degree
206,R_1ilXblgLn74FC4t,2,1,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Male,25-34 years old,Bachelors Degree
207,R_1ilXblgLn74FC4t,2,2,Virginia Tech,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,0,White,Male,25-34 years old,Bachelors Degree
208,R_1IMp1Qrf4RZQWX6,1,1,George Washington University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,1,1,Black or African American,Male,25-34 years old,Bachelors Degree
209,R_1IMp1Qrf4RZQWX6,1,2,Virginia Tech,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,0,Black or African American,Male,25-34 years old,Bachelors Degree
210,R_1IMp1Qrf4RZQWX6,2,1,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,0,Black or African American,Male,25-34 years old,Bachelors Degree
211,R_1IMp1Qrf4RZQWX6,2,2,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,Black or African American,Male,25-34 years old,Bachelors Degree
212,R_1IMp1Qrf4RZQWX6,3,1,George Washington University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,0,Black or African American,Male,25-34 years old,Bachelors Degree
213,R_1IMp1Qrf4RZQWX6,3,2,George Washington University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,2,1,Black or African American,Male,25-34 years old,Bachelors Degree
214,R_1IMp1Qrf4RZQWX6,4,1,University of San Diego,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,Black or African American,Male,25-34 years old,Bachelors Degree
215,R_1IMp1Qrf4RZQWX6,4,2,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,Black or African American,Male,25-34 years old,Bachelors Degree
216,R_1IMp1Qrf4RZQWX6,5,1,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,0,Black or African American,Male,25-34 years old,Bachelors Degree
217,R_1IMp1Qrf4RZQWX6,5,2,Virginia Tech,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,1,Black or African American,Male,25-34 years old,Bachelors Degree
218,R_1Isb6KEMAl04tbz,1,1,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,2,0,White,Female,35-44 years old,Bachelors Degree
219,R_1Isb6KEMAl04tbz,1,2,Boston University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,1,White,Female,35-44 years old,Bachelors Degree
220,R_1Isb6KEMAl04tbz,2,1,"University of California, Berkeley",5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,0,White,Female,35-44 years old,Bachelors Degree
